"","Date","RMBperUSD","SHIBOR","LIBOR","CSI300","GSPC","m1_CN","m2_CN","m1_US","m2_US"
"943",2009-08-01,6.83186666666667,1.75146666666667,0.27813,3752.09,992.529988333333,200394.83,576698.95,1650.9,8353.3
"944",2009-08-02,6.83143333333333,1.74993333333333,0.27688,3769.56,997.579996666667,200394.83,576698.95,1650.9,8353.3
"945",2009-08-03,6.831,1.7484,0.27563,3787.03,1002.630005,200394.83,576698.95,1650.9,8353.3
"946",2009-08-04,6.8303,1.739,0.27563,3786.61,1005.650024,200394.83,576698.95,1650.9,8353.3
"947",2009-08-05,6.8306,1.7451,0.27563,3740.94,1002.719971,200394.83,576698.95,1650.9,8353.3
"948",2009-08-06,6.8304,1.7527,0.27563,3663.12,997.080017,200394.83,576698.95,1650.9,8353.3
"949",2009-08-07,6.8316,1.7452,0.27563,3555.09,1010.47998,200394.83,576698.95,1650.9,8353.3
"950",2009-08-08,6.8326,1.7429,0.27542,3551.57333333333,1009.353312,200394.83,576698.95,1650.9,8353.3
"951",2009-08-09,6.8336,1.7406,0.27521,3548.05666666667,1008.226644,200394.83,576698.95,1650.9,8353.3
"952",2009-08-10,6.8346,1.7383,0.275,3544.54,1007.099976,200394.83,576698.95,1650.9,8353.3
"953",2009-08-11,6.8352,1.7403,0.2745,3556.38,994.349976,200394.83,576698.95,1650.9,8353.3
"954",2009-08-12,6.8351,1.7393,0.27406,3397.4,1005.809998,200394.83,576698.95,1650.9,8353.3
"955",2009-08-13,6.8343,1.7339,0.27281,3440.82,1012.72998,200394.83,576698.95,1650.9,8353.3
"956",2009-08-14,6.8328,1.7235,0.2725,3344.46,1004.090027,200394.83,576698.95,1650.9,8353.3
"957",2009-08-15,6.83296666666667,1.7213,0.274583333333333,3276.39666666667,995.970011333333,200394.83,576698.95,1650.9,8353.3
"958",2009-08-16,6.83313333333333,1.7191,0.276666666666667,3208.33333333333,987.849995666667,200394.83,576698.95,1650.9,8353.3
"959",2009-08-17,6.8333,1.7169,0.27875,3140.27,979.72998,200394.83,576698.95,1650.9,8353.3
"960",2009-08-18,6.8339,1.7156,0.2725,3171.99,989.669983,200394.83,576698.95,1650.9,8353.3
"961",2009-08-19,6.8329,1.703,0.26875,3014.57,996.460022,200394.83,576698.95,1650.9,8353.3
"962",2009-08-20,6.8318,1.6965,0.2675,3144.39,1007.369995,200394.83,576698.95,1650.9,8353.3
"963",2009-08-21,6.8313,1.6778,0.26563,3203.62,1026.130005,200394.83,576698.95,1650.9,8353.3
"964",2009-08-22,6.83116666666667,1.6692,0.265213333333333,3212.28,1025.94331866667,200394.83,576698.95,1650.9,8353.3
"965",2009-08-23,6.83103333333333,1.6606,0.264796666666667,3220.94,1025.75663233333,200394.83,576698.95,1650.9,8353.3
"966",2009-08-24,6.8309,1.652,0.26438,3229.6,1025.569946,200394.83,576698.95,1650.9,8353.3
"967",2009-08-25,6.8311,1.634,0.26281,3109.83,1028,200394.83,576698.95,1650.9,8353.3
"968",2009-08-26,6.8313,1.6254,0.26063,3172.39,1028.119995,200394.83,576698.95,1650.9,8353.3
"969",2009-08-27,6.832,1.6133,0.26125,3156.3,1030.97998,200394.83,576698.95,1650.9,8353.3
"970",2009-08-28,6.8309,1.6096,0.25875,3046.78,1028.930054,200394.83,576698.95,1650.9,8353.3
"971",2009-08-29,6.831,1.6085,0.258125,2974.61,1026.16003433333,200394.83,576698.95,1650.9,8353.3
"972",2009-08-30,6.8311,1.6074,0.2575,2902.44,1023.39001466667,200394.83,576698.95,1650.9,8353.3
"973",2009-08-31,6.8312,1.6063,0.256875,2830.27,1020.619995,200394.83,576698.95,1650.9,8353.3
"974",2009-09-01,6.8308,1.6032,0.25625,2843.7,998.039978,201708.14,585405.34,1640.6,8361.6
"975",2009-09-02,6.8316,1.6033,0.25438,2890.93,994.75,201708.14,585405.34,1640.6,8361.6
"976",2009-09-03,6.8307,1.6167,0.25313,3051.96,1003.23999,201708.14,585405.34,1640.6,8361.6
"977",2009-09-04,6.831,1.6274,0.25375,3077.14,1016.400024,201708.14,585405.34,1640.6,8361.6
"978",2009-09-05,6.83083333333333,1.62803333333333,0.252916666666667,3086.16333333333,1018.64752175,201708.14,585405.34,1640.6,8361.6
"979",2009-09-06,6.83066666666667,1.62866666666667,0.252083333333333,3095.18666666667,1020.8950195,201708.14,585405.34,1640.6,8361.6
"980",2009-09-07,6.8305,1.6293,0.25125,3104.21,1023.14251725,201708.14,585405.34,1640.6,8361.6
"981",2009-09-08,6.83,1.6304,0.24938,3170.97,1025.390015,201708.14,585405.34,1640.6,8361.6
"982",2009-09-09,6.8292,1.6341,0.24588,3194.91,1033.369995,201708.14,585405.34,1640.6,8361.6
"983",2009-09-10,6.8288,1.6364,0.24375,3162.91,1044.140015,201708.14,585405.34,1640.6,8361.6
"984",2009-09-11,6.8282,1.644,0.24338,3238.13,1042.72998,201708.14,585405.34,1640.6,8361.6
"985",2009-09-12,6.82813333333333,1.6459,0.24267,3256.55,1044.93330866667,201708.14,585405.34,1640.6,8361.6
"986",2009-09-13,6.82806666666667,1.6478,0.24196,3274.97,1047.13663733333,201708.14,585405.34,1640.6,8361.6
"987",2009-09-14,6.828,1.6497,0.24125,3293.39,1049.339966,201708.14,585405.34,1640.6,8361.6
"988",2009-09-15,6.8284,1.6511,0.2425,3302.64,1052.630005,201708.14,585405.34,1640.6,8361.6
"989",2009-09-16,6.8281,1.656,0.24375,3258.24,1068.76001,201708.14,585405.34,1640.6,8361.6
"990",2009-09-17,6.8272,1.6724,0.24625,3320.1,1065.48999,201708.14,585405.34,1640.6,8361.6
"991",2009-09-18,6.8271,1.6734,0.24625,3199.69,1068.300049,201708.14,585405.34,1640.6,8361.6
"992",2009-09-19,6.8274,1.6738,0.24625,3202.66,1067.08671066667,201708.14,585405.34,1640.6,8361.6
"993",2009-09-20,6.8277,1.6742,0.24625,3205.63,1065.87337233333,201708.14,585405.34,1640.6,8361.6
"994",2009-09-21,6.828,1.6746,0.24625,3208.6,1064.660034,201708.14,585405.34,1640.6,8361.6
"995",2009-09-22,6.8289,1.6902,0.24625,3131.03,1071.660034,201708.14,585405.34,1640.6,8361.6
"996",2009-09-23,6.8271,1.706,0.24625,3060.07,1060.869995,201708.14,585405.34,1640.6,8361.6
"997",2009-09-24,6.828,1.7102,0.24625,3080.93,1050.780029,201708.14,585405.34,1640.6,8361.6
"998",2009-09-25,6.8287,1.719,0.24625,3058.53,1044.380005,201708.14,585405.34,1640.6,8361.6
"999",2009-09-26,6.82843333333333,1.72045,0.24625,3029.9,1050.57999666667,201708.14,585405.34,1640.6,8361.6
"1000",2009-09-27,6.82816666666667,1.7219,0.24625,3001.27,1056.77998833333,201708.14,585405.34,1640.6,8361.6
"1001",2009-09-28,6.8279,1.7237,0.24625,2972.64,1062.97998,201708.14,585405.34,1640.6,8361.6
"1002",2009-09-29,6.8288,1.7383,0.24625,2972.29,1060.609985,201708.14,585405.34,1640.6,8361.6
"1003",2009-09-30,6.829,1.7438,0.24563,3004.8,1057.079956,201708.14,585405.34,1640.6,8361.6
"1004",2009-10-01,6.82877777777778,1.74375555555556,0.24563,3004.8,1029.849976,207545.74,586643.29,1663.8,8393.6
"1005",2009-10-02,6.82855555555556,1.74371111111111,0.24438,3004.8,1025.209961,207545.74,586643.29,1663.8,8393.6
"1006",2009-10-03,6.82833333333333,1.74366666666667,0.24438,3004.8,1030.29329433333,207545.74,586643.29,1663.8,8393.6
"1007",2009-10-04,6.82811111111111,1.74362222222222,0.24438,3004.8,1035.37662766667,207545.74,586643.29,1663.8,8393.6
"1008",2009-10-05,6.82788888888889,1.74357777777778,0.24438,3004.8,1040.459961,207545.74,586643.29,1663.8,8393.6
"1009",2009-10-06,6.82766666666667,1.74353333333333,0.24438,3004.8,1054.719971,207545.74,586643.29,1663.8,8393.6
"1010",2009-10-07,6.82744444444444,1.74348888888889,0.24438,3004.8,1057.579956,207545.74,586643.29,1663.8,8393.6
"1011",2009-10-08,6.82722222222222,1.74344444444444,0.24438,3062.84,1065.47998,207545.74,586643.29,1663.8,8393.6
"1012",2009-10-09,6.827,1.7434,0.245,3163.71,1071.48999,207545.74,586643.29,1663.8,8393.6
"1013",2009-10-10,6.82716666666667,1.7333,0.244793333333333,3159.68333333333,1073.05664033333,207545.74,586643.29,1663.8,8393.6
"1014",2009-10-11,6.82733333333333,1.73535,0.244586666666667,3155.65666666667,1074.62329066667,207545.74,586643.29,1663.8,8393.6
"1015",2009-10-12,6.8275,1.7374,0.24438,3151.63,1076.189941,207545.74,586643.29,1663.8,8393.6
"1016",2009-10-13,6.827,1.7373,0.245,3198.52,1073.189941,207545.74,586643.29,1663.8,8393.6
"1017",2009-10-14,6.8269,1.7339,0.245,3227.4,1092.02002,207545.74,586643.29,1663.8,8393.6
"1018",2009-10-15,6.8267,1.7339,0.245,3239.64,1096.560059,207545.74,586643.29,1663.8,8393.6
"1019",2009-10-16,6.827,1.7306,0.245,3241.71,1087.680054,207545.74,586643.29,1663.8,8393.6
"1020",2009-10-17,6.82716666666667,1.7301,0.245,3270.86,1091.09004733333,207545.74,586643.29,1663.8,8393.6
"1021",2009-10-18,6.82733333333333,1.7296,0.245,3300.01,1094.50004066667,207545.74,586643.29,1663.8,8393.6
"1022",2009-10-19,6.8275,1.7291,0.245,3329.16,1097.910034,207545.74,586643.29,1663.8,8393.6
"1023",2009-10-20,6.8273,1.725,0.245,3377.57,1091.060059,207545.74,586643.29,1663.8,8393.6
"1024",2009-10-21,6.8278,1.725,0.24375,3369.28,1081.400024,207545.74,586643.29,1663.8,8393.6
"1025",2009-10-22,6.8272,1.723,0.24375,3347.32,1092.910034,207545.74,586643.29,1663.8,8393.6
"1026",2009-10-23,6.8275,1.7162,0.24375,3413.25,1079.599976,207545.74,586643.29,1663.8,8393.6
"1027",2009-10-24,6.82766666666667,1.7156,0.24375,3413.58,1075.383301,207545.74,586643.29,1663.8,8393.6
"1028",2009-10-25,6.82783333333333,1.715,0.24375,3413.91,1071.166626,207545.74,586643.29,1663.8,8393.6
"1029",2009-10-26,6.828,1.7144,0.24375,3414.24,1066.949951,207545.74,586643.29,1663.8,8393.6
"1030",2009-10-27,6.8284,1.7133,0.2435,3314.72,1063.410034,207545.74,586643.29,1663.8,8393.6
"1031",2009-10-28,6.8283,1.7095,0.24288,3329.33,1042.630005,207545.74,586643.29,1663.8,8393.6
"1032",2009-10-29,6.8285,1.7074,0.2435,3247.05,1066.109985,207545.74,586643.29,1663.8,8393.6
"1033",2009-10-30,6.8281,1.7072,0.2435,3280.37,1036.189941,207545.74,586643.29,1663.8,8393.6
"1034",2009-10-31,6.82813333333333,1.70733333333333,0.24275,3317.84666666667,1038.41996233333,207545.74,586643.29,1663.8,8393.6
"1035",2009-11-01,6.82816666666667,1.70746666666667,0.242,3355.32333333333,1040.64998366667,212493.2,594604.72,1682.7,8469
"1036",2009-11-02,6.8282,1.7076,0.24125,3392.8,1042.880005,212493.2,594604.72,1682.7,8469
"1037",2009-11-03,6.8279,1.7097,0.24156,3435.43,1045.410034,212493.2,594604.72,1682.7,8469
"1038",2009-11-04,6.828,1.706,0.24156,3453.89,1046.5,212493.2,594604.72,1682.7,8469
"1039",2009-11-05,6.8277,1.7083,0.24156,3464.32,1066.630005,212493.2,594604.72,1682.7,8469
"1040",2009-11-06,6.8276,1.7095,0.24156,3483.02,1069.300049,212493.2,594604.72,1682.7,8469
"1041",2009-11-07,6.8275,1.70883333333333,0.240726666666667,3487.27666666667,1077.22668466667,212493.2,594604.72,1682.7,8469
"1042",2009-11-08,6.8274,1.70816666666667,0.239893333333333,3491.53333333333,1085.15332033333,212493.2,594604.72,1682.7,8469
"1043",2009-11-09,6.8273,1.7075,0.23906,3495.79,1093.079956,212493.2,594604.72,1682.7,8469
"1044",2009-11-10,6.8268,1.7082,0.23875,3503.78,1093.01001,212493.2,594604.72,1682.7,8469
"1045",2009-11-11,6.8267,1.7064,0.23875,3495.67,1098.51001,212493.2,594604.72,1682.7,8469
"1046",2009-11-12,6.8268,1.7075,0.23875,3499.99,1087.23999,212493.2,594604.72,1682.7,8469
"1047",2009-11-13,6.8273,1.7069,0.2375,3518.72,1093.47998,212493.2,594604.72,1682.7,8469
"1048",2009-11-14,6.82726666666667,1.70696666666667,0.2375,3554.41333333333,1098.75333633333,212493.2,594604.72,1682.7,8469
"1049",2009-11-15,6.82723333333333,1.70703333333333,0.2375,3590.10666666667,1104.02669266667,212493.2,594604.72,1682.7,8469
"1050",2009-11-16,6.8272,1.7071,0.2375,3625.8,1109.300049,212493.2,594604.72,1682.7,8469
"1051",2009-11-17,6.8271,1.7119,0.23688,3628.35,1110.319946,212493.2,594604.72,1682.7,8469
"1052",2009-11-18,6.8275,1.7138,0.23656,3630.23,1109.800049,212493.2,594604.72,1682.7,8469
"1053",2009-11-19,6.8274,1.7135,0.23656,3642.44,1094.900024,212493.2,594604.72,1682.7,8469
"1054",2009-11-20,6.8278,1.7175,0.23594,3631.01,1091.380005,212493.2,594604.72,1682.7,8469
"1055",2009-11-21,6.82783333333333,1.7178,0.23594,3642.51,1096.33333333333,212493.2,594604.72,1682.7,8469
"1056",2009-11-22,6.82786666666667,1.7181,0.23594,3654.01,1101.28666166667,212493.2,594604.72,1682.7,8469
"1057",2009-11-23,6.8279,1.7184,0.23594,3665.51,1106.23999,212493.2,594604.72,1682.7,8469
"1058",2009-11-24,6.8276,1.7223,0.23594,3548.08,1105.650024,212493.2,594604.72,1682.7,8469
"1059",2009-11-25,6.8275,1.7257,0.23406,3629.63,1110.630005,212493.2,594604.72,1682.7,8469
"1060",2009-11-26,6.8268,1.7265,0.23406,3485.77,1101.0599975,212493.2,594604.72,1682.7,8469
"1061",2009-11-27,6.8269,1.7263,0.23531,3382.51,1091.48999,212493.2,594604.72,1682.7,8469
"1062",2009-11-28,6.827,1.726,0.23531,3425.56333333333,1092.869995,212493.2,594604.72,1682.7,8469
"1063",2009-11-29,6.8271,1.7257,0.23531,3468.61666666667,1094.25,212493.2,594604.72,1682.7,8469
"1064",2009-11-30,6.8272,1.7254,0.23531,3511.67,1095.630005,212493.2,594604.72,1682.7,8469
"1065",2009-12-01,6.827,1.7236,0.23469,3560.83,1108.859985,221445.81,610224.52,1724,8511.4
"1066",2009-12-02,6.8268,1.7248,0.23438,3597.33,1109.23999,221445.81,610224.52,1724,8511.4
"1067",2009-12-03,6.827,1.7226,0.23469,3590.88,1099.920044,221445.81,610224.52,1724,8511.4
"1068",2009-12-04,6.8272,1.7236,0.23469,3643.49,1105.97998,221445.81,610224.52,1724,8511.4
"1069",2009-12-05,6.8274,1.7237,0.23469,3651.93666666667,1105.06998666667,221445.81,610224.52,1724,8511.4
"1070",2009-12-06,6.8276,1.7238,0.23469,3660.38333333333,1104.15999333333,221445.81,610224.52,1724,8511.4
"1071",2009-12-07,6.8278,1.7239,0.23469,3668.83,1103.25,221445.81,610224.52,1724,8511.4
"1072",2009-12-08,6.8277,1.7261,0.23469,3624.02,1091.939941,221445.81,610224.52,1724,8511.4
"1073",2009-12-09,6.8279,1.7281,0.23406,3554.48,1095.949951,221445.81,610224.52,1724,8511.4
"1074",2009-12-10,6.8276,1.7275,0.23406,3577.24,1102.349976,221445.81,610224.52,1724,8511.4
"1075",2009-12-11,6.8277,1.7293,0.23313,3575.02,1106.410034,221445.81,610224.52,1724,8511.4
"1076",2009-12-12,6.82776666666667,1.7298,0.23292,3587.59666666667,1108.97668433333,221445.81,610224.52,1724,8511.4
"1077",2009-12-13,6.82783333333333,1.7303,0.23271,3600.17333333333,1111.54333466667,221445.81,610224.52,1724,8511.4
"1078",2009-12-14,6.8279,1.7308,0.2325,3612.75,1114.109985,221445.81,610224.52,1724,8511.4
"1079",2009-12-15,6.8278,1.7339,0.2325,3583.34,1107.930054,221445.81,610224.52,1724,8511.4
"1080",2009-12-16,6.828,1.7353,0.2325,3560.72,1109.180054,221445.81,610224.52,1724,8511.4
"1081",2009-12-17,6.8281,1.7333,0.23313,3480.15,1096.079956,221445.81,610224.52,1724,8511.4
"1082",2009-12-18,6.8284,1.733,0.23188,3391.74,1102.469971,221445.81,610224.52,1724,8511.4
"1083",2009-12-19,6.82836666666667,1.73653333333333,0.23188,3393.36666666667,1106.329997,221445.81,610224.52,1724,8511.4
"1084",2009-12-20,6.82833333333333,1.74006666666667,0.23188,3394.99333333333,1110.190023,221445.81,610224.52,1724,8511.4
"1085",2009-12-21,6.8283,1.7436,0.23188,3396.62,1114.050049,221445.81,610224.52,1724,8511.4
"1086",2009-12-22,6.8285,1.7509,0.23188,3305.54,1118.02002,221445.81,610224.52,1724,8511.4
"1087",2009-12-23,6.8287,1.7644,0.23125,3336.48,1120.589966,221445.81,610224.52,1724,8511.4
"1088",2009-12-24,6.8285,1.7707,0.23125,3438.82,1126.47998,221445.81,610224.52,1724,8511.4
"1089",2009-12-25,6.8283,1.7865,0.231188,3424.78,1126.80499225,221445.81,610224.52,1724,8511.4
"1090",2009-12-26,6.82826666666667,1.78893333333333,0.231126,3442.66333333333,1127.1300045,221445.81,610224.52,1724,8511.4
"1091",2009-12-27,6.82823333333333,1.79136666666667,0.231064,3460.54666666667,1127.45501675,221445.81,610224.52,1724,8511.4
"1092",2009-12-28,6.8282,1.7938,0.231002,3478.43,1127.780029,221445.81,610224.52,1724,8511.4
"1093",2009-12-29,6.8282,1.7975,0.23094,3500.74,1126.199951,221445.81,610224.52,1724,8511.4
"1094",2009-12-30,6.8283,1.799,0.23094,3558.86,1126.420044,221445.81,610224.52,1724,8511.4
"1095",2009-12-31,6.8282,1.7945,0.23094,3575.68,1115.099976,221445.81,610224.52,1724,8511.4
"1096",2010-01-01,6.828175,1.789075,0.231565,3565.5675,1119.5724795,229588.98,625609.29,1673.7,8432
"1097",2010-01-02,6.82815,1.78365,0.23219,3555.455,1124.044983,229588.98,625609.29,1673.7,8432
"1098",2010-01-03,6.828125,1.778225,0.232815,3545.3425,1128.5174865,229588.98,625609.29,1673.7,8432
"1099",2010-01-04,6.8281,1.7728,0.23344,3535.23,1132.98999,229588.98,625609.29,1673.7,8432
"1100",2010-01-05,6.8278,1.758,0.23344,3564.04,1136.52002,229588.98,625609.29,1673.7,8432
"1101",2010-01-06,6.8277,1.7513,0.23219,3541.73,1137.140015,229588.98,625609.29,1673.7,8432
"1102",2010-01-07,6.8276,1.7444,0.23125,3471.46,1141.689941,229588.98,625609.29,1673.7,8432
"1103",2010-01-08,6.8279,1.7463,0.23313,3480.13,1144.97998,229588.98,625609.29,1673.7,8432
"1104",2010-01-09,6.82776666666667,1.74423333333333,0.23313,3480.77,1145.64664666667,229588.98,625609.29,1673.7,8432
"1105",2010-01-10,6.82763333333333,1.74216666666667,0.23313,3481.41,1146.31331333333,229588.98,625609.29,1673.7,8432
"1106",2010-01-11,6.8275,1.7401,0.23313,3482.05,1146.97998,229588.98,625609.29,1673.7,8432
"1107",2010-01-12,6.8274,1.7392,0.23313,3534.92,1136.219971,229588.98,625609.29,1673.7,8432
"1108",2010-01-13,6.8273,1.7426,0.23313,3421.14,1145.680054,229588.98,625609.29,1673.7,8432
"1109",2010-01-14,6.8272,1.7448,0.23313,3469.05,1148.459961,229588.98,625609.29,1673.7,8432
"1110",2010-01-15,6.8271,1.7426,0.23313,3482.74,1136.030029,229588.98,625609.29,1673.7,8432
"1111",2010-01-16,6.82713333333333,1.74076666666667,0.232296666666667,3488.72,1139.58001675,229588.98,625609.29,1673.7,8432
"1112",2010-01-17,6.82716666666667,1.73893333333333,0.231463333333333,3494.7,1143.1300045,229588.98,625609.29,1673.7,8432
"1113",2010-01-18,6.8272,1.7371,0.23063,3500.68,1146.67999225,229588.98,625609.29,1673.7,8432
"1114",2010-01-19,6.827,1.7368,0.23063,3507.48,1150.22998,229588.98,625609.29,1673.7,8432
"1115",2010-01-20,6.8273,1.7375,0.23063,3394.43,1138.040039,229588.98,625609.29,1673.7,8432
"1116",2010-01-21,6.8272,1.7397,0.23063,3408.57,1116.47998,229588.98,625609.29,1673.7,8432
"1117",2010-01-22,6.8271,1.7396,0.23063,3366.2,1091.76001,229588.98,625609.29,1673.7,8432
"1118",2010-01-23,6.82706666666667,1.74076666666667,0.23063,3353.47,1093.43334966667,229588.98,625609.29,1673.7,8432
"1119",2010-01-24,6.82703333333333,1.74193333333333,0.23063,3340.74,1095.10668933333,229588.98,625609.29,1673.7,8432
"1120",2010-01-25,6.827,1.7431,0.23063,3328.01,1096.780029,229588.98,625609.29,1673.7,8432
"1121",2010-01-26,6.8269,1.7467,0.23063,3242.8,1092.170044,229588.98,625609.29,1673.7,8432
"1122",2010-01-27,6.827,1.7563,0.23063,3198.57,1097.5,229588.98,625609.29,1673.7,8432
"1123",2010-01-28,6.8271,1.8074,0.22875,3206.57,1084.530029,229588.98,625609.29,1673.7,8432
"1124",2010-01-29,6.827,1.8129,0.22906,3204.16,1073.869995,229588.98,625609.29,1673.7,8432
"1125",2010-01-30,6.82703333333333,1.81896666666667,0.22906,3187.01,1078.97664366667,229588.98,625609.29,1673.7,8432
"1126",2010-01-31,6.82706666666667,1.82503333333333,0.22906,3169.86,1084.08329233333,229588.98,625609.29,1673.7,8432
"1127",2010-02-01,6.8271,1.8311,0.22906,3152.71,1089.189941,224286.95,636072.26,1684.8,8476
"1128",2010-02-02,6.8271,1.8421,0.23094,3146.19,1103.319946,224286.95,636072.26,1684.8,8476
"1129",2010-02-03,6.8269,1.8511,0.22906,3230.72,1097.280029,224286.95,636072.26,1684.8,8476
"1130",2010-02-04,6.827,1.8503,0.22844,3218.8,1063.109985,224286.95,636072.26,1684.8,8476
"1131",2010-02-05,6.8272,1.8545,0.22844,3153.09,1066.189941,224286.95,636072.26,1684.8,8476
"1132",2010-02-06,6.82723333333333,1.8543,0.22844,3152.39,1063.03995733333,224286.95,636072.26,1684.8,8476
"1133",2010-02-07,6.82726666666667,1.8541,0.22844,3151.69,1059.88997366667,224286.95,636072.26,1684.8,8476
"1134",2010-02-08,6.8273,1.8539,0.22844,3150.99,1056.73999,224286.95,636072.26,1684.8,8476
"1135",2010-02-09,6.8271,1.881,0.22844,3169.19,1070.52002,224286.95,636072.26,1684.8,8476
"1136",2010-02-10,6.8269,1.8975,0.22844,3214.13,1068.130005,224286.95,636072.26,1684.8,8476
"1137",2010-02-11,6.827,2.065,0.23063,3220.4,1078.469971,224286.95,636072.26,1684.8,8476
"1138",2010-02-12,6.8269,2.0106,0.23188,3251.28,1075.51001,224286.95,636072.26,1684.8,8476
"1139",2010-02-13,6.82692,2.01105,0.230836666666667,3251.28,1080.35000625,224286.95,636072.26,1684.8,8476
"1140",2010-02-14,6.82694,2.0115,0.229793333333333,3251.28,1085.1900025,224286.95,636072.26,1684.8,8476
"1141",2010-02-15,6.82696,2.01195,0.22875,3251.28,1090.02999875,224286.95,636072.26,1684.8,8476
"1142",2010-02-16,6.82698,2.0124,0.22875,3251.28,1094.869995,224286.95,636072.26,1684.8,8476
"1143",2010-02-17,6.827,2.01285,0.22875,3251.28,1099.51001,224286.95,636072.26,1684.8,8476
"1144",2010-02-18,6.82702,2.0133,0.22875,3251.28,1106.75,224286.95,636072.26,1684.8,8476
"1145",2010-02-19,6.82704,2.01375,0.22875,3246.795,1109.170044,224286.95,636072.26,1684.8,8476
"1146",2010-02-20,6.82706,2.0142,0.22875,3242.31,1108.783366,224286.95,636072.26,1684.8,8476
"1147",2010-02-21,6.82708,1.9191,0.22875,3237.825,1108.396688,224286.95,636072.26,1684.8,8476
"1148",2010-02-22,6.8271,1.8679,0.22875,3233.34,1108.01001,224286.95,636072.26,1684.8,8476
"1149",2010-02-23,6.827,1.8569,0.22875,3198.63,1094.599976,224286.95,636072.26,1684.8,8476
"1150",2010-02-24,6.8271,1.8569,0.22875,3244.48,1105.23999,224286.95,636072.26,1684.8,8476
"1151",2010-02-25,6.827,1.8533,0.22875,3292.13,1102.939941,224286.95,636072.26,1684.8,8476
"1152",2010-02-26,6.8269,1.8561,0.22875,3281.67,1104.48999,224286.95,636072.26,1684.8,8476
"1153",2010-02-27,6.82683333333333,1.85206666666667,0.228543333333333,3295.92,1108.22998033333,224286.95,636072.26,1684.8,8476
"1154",2010-02-28,6.82676666666667,1.84803333333333,0.228336666666667,3310.17,1111.96997066667,224286.95,636072.26,1684.8,8476
"1155",2010-03-01,6.8267,1.844,0.22813,3324.42,1115.709961,229397.93,649947.46,1729.1,8543.8
